timestamp,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,fraud_score,balance_change_src,balance_change_dst,is_merchant,amount_ratio,balance_ratio_src
2024-01-08 06:41:36,174,TRANSFER,100.94,C_000173,1954.55,1853.61,C_000127,4614.0,4714.94,0,0,0.08061022072628046,-100.94000000000005,100.9399999999996,0,0.05161719209429572,0.9478714428165989
2024-01-08 08:08:48,175,PAYMENT,89.61,C_000188,1193.32,1103.71,C_000164,2004.82,2094.43,0,0,0.10427994433759528,-89.6099999999999,89.6099999999999,0,0.0750301426753299,0.9241325607877287
2024-01-08 08:47:00,176,CASH_OUT,2.77,C_000012,5676.98,5674.209999999999,C_000082,8721.61,8724.380000000001,0,0,0.21383153805507132,-2.7700000000004366,2.7700000000004366,0,0.0004878495521294545,0.9993360314759826
2024-01-08 09:08:12,177,DEBIT,290.93,C_000032,2300.27,2009.34,C_000147,176.82,467.75,0,0,0.1665017017003458,-290.93000000000006,290.93,0,0.12642149769475117,0.8731439596396772
2024-01-08 09:51:24,177,PAYMENT,17.65,C_000128,22032.14,22014.489999999998,M_000006,8020.89,8038.54,0,0,0.27125736226572833,-17.650000000001455,17.649999999999636,1,0.0008010660305340046,0.9991535477920985
2024-01-08 10:26:36,178,PAYMENT,6.93,C_000096,1978.6,1971.6699999999998,M_000023,155.48,162.41,0,0,0.180650630816665,-6.930000000000064,6.930000000000007,1,0.003500707213578501,0.9959941402303495
2024-01-08 11:26:48,179,PAYMENT,32.81,C_000092,2544.87,2512.06,C_000084,2377.61,2410.42,0,0,0.14790546254445094,-32.809999999999945,32.809999999999945,0,0.012887539426600732,0.9867196675399765
2024-01-08 12:21:00,180,CASH_OUT,83.64,C_000141,4723.67,4640.03,C_000113,6633.87,6717.51,0,0,0.23572581716601987,-83.64000000000033,83.64000000000033,0,0.017702823689273537,0.9820855213168327
2024-01-08 13:01:12,180,TRANSFER,3458.31,C_000031,12239.45,8781.140000000001,M_000028,914.37,4372.68,0,0,0.28426015522003356,-3458.3099999999995,3458.3100000000004,1,0.28253127948727375,0.7173870241698631
2024-01-08 13:44:24,181,PAYMENT,29.06,C_000078,3204.72,3175.66,M_000049,1917.39,1946.45,0,0,0.10675377337349116,-29.059999999999945,29.059999999999945,1,0.009065046229864118,0.9906230113671812
2024-01-08 14:36:36,182,DEBIT,461.8,C_000020,3300.75,2838.95,C_000143,1176.15,1637.95,0,0,0.0749628630496433,-461.8000000000002,461.79999999999995,0,0.1398652229878095,0.8598319073218748
2024-01-08 15:13:48,182,CASH_OUT,443.3,C_000146,27705.89,27262.59,C_000041,9118.67,9561.97,0,0,0.18486521888824176,-443.2999999999993,443.2999999999993,0,0.015999630416838558,0.9839642774775517
2024-01-08 15:17:00,183,PAYMENT,208.84,C_000060,303.35,94.51000000000002,C_000167,5205.78,5414.62,0,0,0.14966184634616428,-208.84,208.84000000000015,0,0.6861836701166419,0.31053063906686384
2024-01-08 16:27:12,184,CASH_OUT,243.74,C_000191,11564.57,11320.83,C_000002,3703.31,3947.05,0,0,0.296755672459435,-243.73999999999978,243.74000000000024,0,0.02107462061964953,0.9788389158510995
2024-01-08 16:33:24,185,CASH_OUT,2415.61,C_000134,3706.28,1290.67,C_000191,2657.48,5073.09,0,0,0.13870853524432,-2415.61,2415.61,0,0.6515855290131849,0.34814473144731445
2024-01-08 17:17:36,185,TRANSFER,40.16,C_000160,7755.34,7715.18,C_000029,5154.27,5194.43,0,0,0.022299465408103757,-40.159999999999854,40.159999999999854,0,0.005177699791396457,0.9946933734209692
2024-01-08 18:46:48,186,PAYMENT,64.74,C_000093,4888.47,4823.7300000000005,M_000030,1494.06,1558.8,0,0,0.29321071823329076,-64.73999999999978,64.74000000000001,1,0.013240698889654704,0.9865547799659268
2024-01-08 19:18:00,187,PAYMENT,30.12,C_000043,2127.74,2097.62,C_000194,1780.19,1810.31,0,0,0.253076083678062,-30.11999999999989,30.11999999999989,0,0.014149215028608475,0.9853810235162584
2024-01-08 20:13:12,187,PAYMENT,443.61,C_000130,10884.74,10441.13,C_000051,3928.02,4371.63,0,0,0.053475043187389,-443.6100000000006,443.6100000000001,0,0.04075147853981447,0.9591566581601251
2024-01-08 21:03:24,188,DEBIT,543.94,C_000060,717.68,173.7399999999999,M_000014,1328.36,1872.3,0,0,0.2713815759338608,-543.94,543.94,1,0.7568597985195081,0.2417487616185227
2024-01-08 21:07:36,189,DEBIT,90.06,C_000151,1393.45,1303.39,C_000010,198.1,288.15999999999997,0,0,0.10220004624652337,-90.05999999999995,90.05999999999997,0,0.06458460324859264,0.9346982681343899
2024-01-08 22:32:48,190,PAYMENT,7.87,C_000031,4193.29,4185.42,C_000142,231.73,239.6,0,0,0.11313359536033335,-7.869999999999891,7.8700000000000045,0,0.0018763604805580921,0.9978852201445298
2024-01-08 23:06:00,190,PAYMENT,103.61,C_000005,2290.12,2186.5099999999998,C_000051,367.73,471.34000000000003,0,0,0.27191744470864776,-103.61000000000013,103.61000000000001,0,0.04522242396731729,0.9543411082789203
2024-01-08 23:02:12,191,PAYMENT,4.5,C_000162,4718.28,4713.78,C_000118,6113.32,6117.82,0,0,0.15903466951059458,-4.5,4.5,0,0.0009535352850434813,0.9988345679849469
2024-01-08 23:45:24,192,PAYMENT,625.91,C_000010,873.12,247.21000000000004,C_000121,1917.26,2543.17,0,0,0.04132887881955589,-625.91,625.9100000000001,0,0.7160458518281242,0.2828101404841441
2024-01-09 00:54:36,192,DEBIT,51.02,C_000089,680.31,629.29,C_000039,3743.59,3794.61,0,0,0.11071684780254121,-51.01999999999998,51.01999999999998,0,0.07488514773010818,0.9236470916322966
2024-01-09 02:03:48,193,PAYMENT,52.15,C_000130,742.23,690.08,C_000028,1497.23,1549.38,0,0,0.21662923388036423,-52.14999999999998,52.15000000000009,0,0.07016670478855805,0.9284878166920065
2024-01-09 02:16:00,194,PAYMENT,19.66,C_000126,1072.78,1053.12,M_000037,898.09,917.75,0,0,0.052255256420405016,-19.660000000000082,19.659999999999968,1,0.01830915085026728,0.9807595596863417
2024-01-09 03:13:12,195,PAYMENT,14.12,C_000011,3091.69,3077.57,C_000084,1279.42,1293.54,0,0,0.1770693592219076,-14.11999999999989,14.11999999999989,0,0.0045656047001154335,0.9951110521908113
2024-01-09 03:51:24,195,CASH_OUT,922.53,C_000178,8081.26,7158.7300000000005,C_000198,4742.29,5664.82,0,0,0.20858223988332505,-922.5299999999997,922.5299999999997,0,0.11414257893213037,0.8857336932986566
2024-01-09 04:35:36,196,TRANSFER,293.76,C_000159,12150.34,11856.58,M_000032,2944.22,3237.9799999999996,0,0,0.1031560726627738,-293.7600000000002,293.75999999999976,1,0.02417511155148321,0.9757425929979738
2024-01-09 04:46:48,197,CASH_OUT,264.14,C_000056,9337.32,9073.18,M_000049,8324.48,8588.619999999999,0,0,0.20816420661249668,-264.1399999999994,264.1399999999994,1,0.02828560169280984,0.9716073126643765
2024-01-09 05:48:00,198,PAYMENT,12.11,C_000083,1110.84,1098.73,C_000002,3415.54,3427.65,0,0,0.2652622055487956,-12.1099999999999,12.110000000000127,0,0.01089185494315729,0.9882087350697943
2024-01-09 06:14:12,198,CASH_OUT,1142.42,C_000137,4280.28,3137.8599999999997,C_000093,2533.18,3675.6,0,0,0.14163502326997227,-1142.42,1142.42,0,0.2668407579041782,0.732925667090216
2024-01-09 07:48:24,199,CASH_OUT,1372.0,C_000099,2758.44,1386.44,M_000034,2826.33,4198.33,0,0,0.11487279845393568,-1372.0,1372.0,1,0.4972023309077204,0.5024352767228133
2024-01-09 08:22:36,200,PAYMENT,39.91,C_000149,1583.72,1543.81,M_000041,8561.21,8601.119999999999,0,0,0.07534752040748571,-39.91000000000008,39.909999999999854,1,0.025184259679943456,0.9741847140188803
2024-01-09 08:47:48,200,TRANSFER,5094.13,C_000073,9614.29,4520.160000000001,C_000144,4656.35,9750.48,0,0,0.18126164395899125,-5094.13,5094.129999999999,0,0.5297947331801744,0.47010126579645545
2024-01-09 09:37:00,201,DEBIT,79.44,C_000156,448.03,368.59,M_000044,73.0,152.44,0,0,0.2639556144116148,-79.44,79.44,1,0.17691468276061734,0.8208582945460214
2024-01-09 09:54:12,202,DEBIT,229.45,C_000190,1505.96,1276.51,C_000040,2291.61,2521.06,0,0,0.09739838015555821,-229.45000000000005,229.44999999999982,0,0.15226017943409248,0.8470762329457981
2024-01-09 11:03:24,203,TRANSFER,15.71,C_000115,13714.87,13699.160000000002,C_000002,3497.51,3513.2200000000003,0,0,0.11887065736119104,-15.709999999999127,15.710000000000036,0,0.0011453885170973478,0.9987817032386572
2024-01-09 12:09:36,203,TRANSFER,818.0,C_000007,4119.49,3301.49,C_000081,4143.31,4961.31,0,0,0.12198765526499517,-818.0,818.0,0,0.19852007892265242,0.8012372314943126
2024-01-09 12:01:48,204,DEBIT,64.99,C_000080,3025.41,2960.42,C_000169,719.12,784.11,0,0,0.16824370253325513,-64.98999999999978,64.99000000000001,0,0.02147428801781649,0.9781952874858332
2024-01-09 13:36:00,205,TRANSFER,550.62,C_000144,734.12,0.0,M_000022,0.0,6606.84,1,0,0.9502415981570755,-734.12,6606.84,1,0.7490205680705191,0.0
2024-01-09 13:35:12,205,PAYMENT,64.46,C_000097,1498.46,1434.0,C_000163,9360.02,9424.48,0,0,0.24666334659231126,-64.46000000000004,64.45999999999913,0,0.04298880930468301,0.9563442839422192
2024-01-09 15:03:24,206,DEBIT,104.67,C_000004,10186.11,10081.44,M_000031,810.37,915.04,0,0,0.08868068325126639,-104.67000000000007,104.66999999999996,1,0.010274749168311718,0.9896270875645792
2024-01-09 15:49:36,207,PAYMENT,137.49,C_000004,1064.38,926.8900000000001,C_000055,6426.9,6564.389999999999,0,0,0.21160880726900458,-137.49,137.48999999999978,0,0.1290525446319623,0.8700088231429162
2024-01-09 15:50:48,208,TRANSFER,130.28,C_000103,2838.12,2707.8399999999997,C_000045,306.03,436.30999999999995,0,0,0.1539647225338656,-130.2800000000002,130.27999999999997,0,0.045887458085603995,0.9537603200991855
2024-01-09 16:55:00,208,PAYMENT,128.2,C_000040,226.01,97.81,M_000007,171.96,300.15999999999997,0,0,0.17576928100582706,-128.2,128.19999999999996,1,0.5647328311528126,0.43086207656050396
2024-01-09 17:24:12,209,PAYMENT,346.81,C_000017,3669.82,3323.01,C_000062,415.11,761.9200000000001,0,0,0.05388262164819086,-346.80999999999995,346.81000000000006,0,0.09447752818171416,0.9052500531216459
2024-01-09 17:48:24,210,PAYMENT,6.58,C_000101,114.12,107.54,C_000049,178.43,185.01000000000002,0,0,0.22050695945345114,-6.579999999999998,6.5800000000000125,0,0.05715774843641418,0.9341556636553162
2024-01-09 19:18:36,210,CASH_OUT,60.04,C_000103,8635.21,8575.169999999998,C_000127,5593.23,5653.2699999999995,0,0,0.05658615571278933,-60.04000000000087,60.039999999999964,0,0.0069521236746211594,0.992932084791824
2024-01-09 19:43:48,211,PAYMENT,18.03,C_000124,8732.31,8714.279999999999,C_000153,182.6,200.63,0,0,0.034042091288231734,-18.030000000000655,18.03,0,0.0020645093326585227,0.9978209865446205
2024-01-09 19:59:00,212,PAYMENT,10.61,C_000052,7762.5,7751.89,C_000023,950.98,961.59,0,0,0.16400384996663608,-10.609999999999673,10.610000000000014,0,0.0013666516390803117,0.9985045404778773
2024-01-09 20:58:12,213,PAYMENT,26.79,C_000052,1698.08,1671.29,C_000152,328.63,355.42,0,0,0.2127891410752996,-26.789999999999964,26.79000000000002,0,0.015767356451726815,0.9836440897426842
2024-01-09 21:30:24,213,TRANSFER,3185.09,C_000164,12899.42,9714.33,C_000038,1050.47,4235.56,0,0,0.015010750930427018,-3185.09,3185.09,0,0.24689816300554557,0.7530243201384141
2024-01-09 22:50:36,214,CASH_IN,24809.14,C_000124,33686.31,8877.169999999998,C_000028,284.78,25093.92,0,0,0.02081859448216262,-24809.14,24809.14,0,0.7364535785136896,0.2635167367177729
2024-01-09 23:01:48,215,TRANSFER,498.87,C_000166,2939.14,2440.27,C_000021,3307.89,3806.7599999999998,0,0,0.2408037488117757,-498.8699999999999,498.8699999999999,0,0.16967559367921256,0.8299842864625494
2024-01-10 00:02:00,216,TRANSFER,210.93,C_000178,5161.66,4950.73,M_000041,429.28,640.21,0,0,0.2427098098521996,-210.9300000000003,210.93000000000006,1,0.04085684511472768,0.9589494562880375
2024-01-10 00:21:12,216,DEBIT,235.92,C_000063,345.19,109.27000000000001,C_000107,5728.51,5964.43,0,0,0.07359141511772435,-235.92,235.92000000000007,0,0.6814754903376758,0.3156359224703198
2024-01-10 01:55:24,217,TRANSFER,3.57,C_000116,775.64,772.0699999999999,C_000146,5097.94,5101.509999999999,0,0,0.18456846084006104,-3.57000000000005,3.569999999999709,0,0.00459672435105068,0.9941156777915121
2024-01-10 02:37:36,218,PAYMENT,11.21,C_000191,6793.12,6781.91,C_000164,41.27,52.480000000000004,0,0,0.13295402254339786,-11.210000000000036,11.21,0,0.0016499561385433289,0.9982028577652441
2024-01-10 02:27:48,218,PAYMENT,1.68,C_000062,1401.65,1399.97,C_000099,6782.21,6783.89,0,0,0.18980881242105388,-1.6800000000000637,1.680000000000291,0,0.0011977328627954227,0.9980893309093501
2024-01-10 03:21:00,219,PAYMENT,11.04,C_000007,4569.88,4558.84,C_000173,88.11,99.15,0,0,0.2588637852297675,-11.039999999999964,11.040000000000006,0,0.0024152898347801735,0.9973659339120694
2024-01-10 04:17:12,220,TRANSFER,87.0,C_000155,2535.9,2448.9,C_000119,821.91,908.91,0,0,0.02395692737467695,-87.0,87.0,0,0.03429382317001064,0.965311994954472
2024-01-10 04:34:24,221,TRANSFER,7749.35,C_000092,18947.63,11198.28,C_000073,98.78,7848.13,0,0,0.23339532779653627,-7749.35,7749.35,0,0.4089662418866166,0.590980983849492
2024-01-10 05:34:36,221,CASH_OUT,1.7,C_000014,15228.26,15226.56,M_000021,1227.71,1229.41,0,0,0.1479087313563118,-1.7000000000007276,1.7000000000000455,1,0.00011162722285915402,0.9998227097048707
2024-01-10 06:57:48,222,PAYMENT,29.22,C_000199,10787.16,10757.94,M_000016,2163.82,2193.04,0,0,0.16923808312859892,-29.219999999999345,29.2199999999998,1,0.0027085249013733574,0.9971987808857118
2024-01-10 07:40:00,223,TRANSFER,1392.89,C_000086,3249.27,1856.3799999999999,C_000030,4778.4,6171.29,0,0,0.19617940800513609,-1392.89,1392.8900000000003,0,0.42854593618376324,0.5711463970685512
2024-01-10 08:00:12,223,CASH_OUT,512.51,C_000133,1694.38,1181.8700000000001,C_000188,1237.39,1749.9,0,0,0.2767869447387322,-512.51,512.51,0,0.30229800988568933,0.6971121518479633
2024-01-10 08:26:24,224,TRANSFER,7506.14,C_000183,12223.77,4717.63,C_000108,3667.33,11173.470000000001,0,0,0.01701598606552136,-7506.14,7506.140000000001,0,0.6140107339442787,0.3859074649257205
2024-01-10 09:16:36,225,DEBIT,109.21,C_000130,167.86,58.65000000000002,M_000020,622.93,732.14,0,0,0.008842905637334296,-109.21,109.21000000000004,1,0.6467487859765485,0.34732914840696444
2024-01-10 09:36:48,226,TRANSFER,852.83,C_000062,1154.14,301.31000000000006,M_000043,4166.07,5018.9,0,0,0.05347853444663204,-852.83,852.8299999999999,1,0.7382914625067091,0.2608428415603304
2024-01-10 10:36:00,226,PAYMENT,3.46,C_000149,4033.39,4029.93,M_000044,807.55,811.01,0,0,0.29593431780802093,-3.4600000000000364,3.4600000000000364,1,0.0008576265556874769,0.998894504497582
2024-01-10 11:20:12,227,CASH_OUT,41.31,C_000079,3724.1,3682.79,C_000195,464.86,506.17,0,0,0.2145229102133327,-41.309999999999945,41.31,0,0.011089635177579125,0.9886419156532711
2024-01-10 12:15:24,228,TRANSFER,11.41,C_000149,26103.82,26092.41,C_000156,615.21,626.62,0,0,0.18439233571635058,-11.409999999999854,11.409999999999968,0,0.000437084032757169,0.999524608865336
2024-01-10 12:33:36,228,TRANSFER,1268.03,C_000138,2648.88,1380.8500000000001,M_000047,602.91,1870.94,0,0,0.014111716024424369,-1268.03,1268.0300000000002,1,0.47852355578365807,0.5210990686370703
2024-01-10 14:01:48,229,TRANSFER,810.28,C_000058,2465.07,1654.7900000000002,C_000079,2157.63,2967.91,0,0,0.2637330671678894,-810.28,810.2799999999997,0,0.32857137064235803,0.6710231258642294
2024-01-10 14:34:00,230,TRANSFER,755.27,C_000120,1508.92,753.6500000000001,C_000041,5589.08,6344.35,0,0,0.24382705598914783,-755.27,755.2700000000004,0,0.5002053088905372,0.49913240436579426
2024-01-10 15:09:12,231,CASH_OUT,50.07,C_000167,12537.48,12487.41,M_000019,248.86,298.93,0,0,0.19944001316012547,-50.06999999999971,50.06999999999999,1,0.003993307003719749,0.9959269385124832
2024-01-10 15:59:24,231,PAYMENT,12.69,C_000133,7536.37,7523.68,C_000023,3682.3,3694.9900000000002,0,0,0.1017392446454108,-12.6899999999996,12.690000000000055,0,0.0016836111269580769,0.998183716601414
2024-01-10 16:41:36,232,PAYMENT,74.75,C_000065,8729.09,8654.34,C_000104,3186.96,3261.71,0,0,0.02115148667047719,-74.75,74.75,0,0.008562340136241436,0.9913231135074209
2024-01-10 17:03:48,233,PAYMENT,20.0,C_000013,11677.06,11657.06,M_000048,6179.39,6199.39,0,0,0.17401154637027674,-20.0,20.0,1,0.0017126132251418472,0.9982017561136011
2024-01-10 18:09:00,234,CASH_OUT,38.99,C_000181,3767.94,3728.9500000000003,M_000032,839.73,878.72,0,0,0.21590837143825123,-38.98999999999978,38.99000000000001,1,0.010345083763604622,0.9893895896458952
2024-01-10 18:13:12,234,PAYMENT,25.47,C_000082,3030.61,3005.1400000000003,C_000160,1794.11,1819.58,0,0,0.028272105143174228,-25.4699999999998,25.470000000000027,0,0.008401476443210043,0.99126866582443
2024-01-10 19:06:24,235,DEBIT,40.74,C_000173,2054.2,2013.4599999999998,C_000057,7804.08,7844.82,0,0,0.19013029793954878,-40.74000000000001,40.73999999999978,0,0.019822888283378748,0.9796905410665628
2024-01-10 20:06:36,236,TRANSFER,71.28,C_000160,4533.96,4462.68,C_000118,3236.37,3307.65,0,0,0.08590982036614757,-71.27999999999975,71.2800000000002,0,0.01571788946319262,0.9840616014253709
2024-01-10 21:18:48,236,DEBIT,20.68,C_000164,3053.05,3032.3700000000003,C_000100,1476.84,1497.52,0,0,0.2292732663659435,-20.679999999999836,20.680000000000064,0,0.006771336422127993,0.9929012295149064
2024-01-10 21:30:00,237,CASH_IN,2042.08,C_000188,5453.93,3411.8500000000004,M_000015,422.66,2464.74,0,0,0.1618847551805511,-2042.08,2042.0799999999997,1,0.37435494130997093,0.6254617382807846
2024-01-10 22:38:12,238,DEBIT,582.46,C_000139,14516.33,13933.869999999999,C_000161,913.41,1495.87,0,0,0.03871103634313101,-582.460000000001,582.4599999999999,0,0.04012170282000892,0.959809413990038
2024-01-10 22:54:24,239,DEBIT,85.9,C_000191,20788.77,20702.87,C_000152,2611.2,2697.1,0,0,0.1579558343199708,-85.90000000000146,85.90000000000009,0,0.0041318398423840184,0.9958200595773786
2024-01-10 23:45:36,239,TRANSFER,629.46,C_000149,8715.41,8085.95,C_000167,3799.33,4428.79,0,0,0.11872105901001559,-629.46,629.46,0,0.0722155107435286,0.9276697631249563
2024-01-11 00:27:48,240,TRANSFER,1179.39,C_000052,8483.76,7304.37,C_000034,398.61,1578.0,0,0,0.05410679048449557,-1179.3900000000003,1179.3899999999999,0,0.13900098529598953,0.8608811563320589
2024-01-11 01:23:00,241,PAYMENT,94.62,C_000183,5819.44,5724.82,C_000184,2745.85,2840.47,0,0,0.25245471721863694,-94.61999999999989,94.61999999999989,0,0.016256502944794554,0.9835716887383085
2024-01-11 01:59:12,241,PAYMENT,15.33,C_000117,926.45,911.12,C_000156,2397.87,2413.2,0,0,0.00330853454974086,-15.330000000000041,15.329999999999927,0,0.01652919294840692,0.9823925818103402
2024-01-11 02:14:24,242,TRANSFER,12577.85,C_000026,15398.04,2820.1900000000005,C_000165,2164.36,14742.210000000001,0,0,0.09363848306343178,-12577.85,12577.85,0,0.816794423548481,0.1831406373384315
2024-01-11 03:50:36,243,TRANSFER,88.71,C_000196,5974.1,5885.39,C_000007,3514.74,3603.45,0,0,0.003778511450828026,-88.71000000000004,88.71000000000004,0,0.014846613445800069,0.984986025338488
2024-01-11 03:49:48,244,PAYMENT,144.33,C_000034,6697.44,6553.11,M_000005,5450.3,5594.63,0,0,0.028802083951845813,-144.32999999999993,144.32999999999993,1,0.021546807913484338,0.978303903595464
2024-01-11 04:43:00,244,TRANSFER,1164.89,C_000052,1638.43,473.53999999999996,C_000165,1170.21,2335.1000000000004,0,0,0.08912886575192432,-1164.89,1164.8900000000003,0,0.7105457384578787,0.28884429344345286
2024-01-11 05:48:12,245,DEBIT,8.58,C_000112,13169.34,13160.76,C_000056,6595.0,6603.58,0,0,0.016281355616812074,-8.579999999999927,8.579999999999927,0,0.000651463819461001,0.9992726079964527
2024-01-11 06:40:24,246,TRANSFER,196.82,C_000082,714.01,517.19,C_000065,525.32,722.1400000000001,0,0,0.17898915970714233,-196.81999999999994,196.82000000000005,0,0.27526887735835864,0.7233325408036252
2024-01-11 07:18:36,246,CASH_OUT,270.95,C_000180,2008.81,1737.86,C_000193,569.94,840.8900000000001,0,0,0.026058872395854835,-270.95000000000005,270.95000000000005,0,0.1348137386121076,0.8646887019170966
2024-01-11 08:09:48,247,DEBIT,105.61,C_000157,5706.39,5600.780000000001,M_000011,930.9,1036.51,0,0,0.21051409021982856,-105.60999999999967,105.61000000000001,1,0.01850407979829659,0.9813207087653026
2024-01-11 08:42:00,248,CASH_IN,1413.11,C_000166,2626.61,1213.5000000000002,M_000015,381.9,1795.0099999999998,0,0,0.015792633788148335,-1413.11,1413.1099999999997,1,0.5377928992506498,0.46182652676767105
2024-01-11 08:38:12,249,CASH_OUT,956.99,C_000042,1433.44,476.45000000000005,M_000029,785.34,1742.33,0,0,0.017792668440329038,-956.99,956.9899999999999,1,0.6671523381946962,0.33215052564066816
2024-01-11 09:20:24,249,DEBIT,89.21,C_000021,2118.0,2028.79,C_000157,337.53,426.73999999999995,0,0,0.0915977697099799,-89.21000000000004,89.20999999999998,0,0.04210004719207173,0.9574280320906088
2024-01-11 10:50:36,250,CASH_IN,1614.12,C_000042,9198.51,7584.39,C_000188,5173.75,6787.87,0,0,0.2689714574907832,-1614.12,1614.12,0,0.17545717108846012,0.8244341274698327
2024-01-11 10:57:48,251,DEBIT,85.29,C_000141,2771.78,2686.4900000000002,M_000045,448.87,534.16,0,0,0.19241797461699495,-85.28999999999996,85.28999999999996,1,0.03075974292947872,0.9688796081910573
2024-01-11 11:34:00,252,PAYMENT,11.87,C_000113,5306.01,5294.14,M_000004,4126.63,4138.5,0,0,0.23103938757867581,-11.86999999999989,11.86999999999989,1,0.00223666433641542,0.9975749056436676
2024-01-11 12:49:12,252,TRANSFER,430.44,C_000105,4849.5,4419.06,C_000171,147.3,577.74,0,0,0.04246563284313182,-430.4399999999996,430.44,0,0.0887413668693949,0.9110524688176478
2024-01-11 13:27:24,253,PAYMENT,167.94,C_000192,313.87,145.93,M_000049,8899.7,9067.640000000001,0,0,0.25023762997417376,-167.94,167.9400000000005,1,0.5333629751961126,0.46346111093467146
2024-01-11 14:37:36,254,PAYMENT,288.06,C_000017,22690.13,22402.07,C_000139,3725.65,4013.71,0,0,0.002443874458270545,-288.0600000000013,288.05999999999995,0,0.012694828331599175,0.987261101584628
2024-01-11 15:16:48,254,CASH_OUT,643.66,C_000120,983.95,340.2900000000001,C_000049,20.46,664.12,0,0,0.06391720521990184,-643.66,643.66,0,0.6534951012741763,0.3454896187623738
2024-01-11 15:14:00,255,CASH_OUT,2702.22,C_000137,20422.03,17719.809999999998,M_000036,4329.95,7032.17,0,0,0.18482769634499804,-2702.220000000001,2702.2200000000003,1,0.13231239439005868,0.8676386412789874
2024-01-11 16:29:12,256,DEBIT,148.81,C_000169,4169.6,4020.7900000000004,M_000048,2165.15,2313.96,0,0,0.1125739225782151,-148.80999999999995,148.80999999999995,1,0.03568071740277178,0.9640795089435573
2024-01-11 17:06:24,257,PAYMENT,199.5,C_000129,16745.12,16545.62,M_000023,4533.74,4733.24,0,0,0.295258017515569,-199.5,199.5,1,0.0119132073578835,0.9880270773170143
2024-01-11 17:33:36,257,DEBIT,277.24,C_000130,942.13,664.89,C_000069,2217.55,2494.79,0,0,0.00910177404549547,-277.24,277.2399999999998,0,0.2939573547655148,0.7049823460180463
2024-01-11 18:45:48,258,CASH_OUT,163.69,C_000060,3567.16,3403.47,M_000015,3073.51,3237.2000000000003,0,0,0.29957945038096295,-163.69000000000005,163.69000000000005,1,0.04587518496928389,0.9538445585399757
2024-01-11 18:57:00,259,CASH_OUT,903.98,C_000048,2013.44,1109.46,C_000162,4629.99,5533.969999999999,0,0,0.18708834985839481,-903.98,903.9799999999996,0,0.44875002482079385,0.5507535593018407
2024-01-11 19:27:12,259,DEBIT,29.11,C_000029,296.53,267.41999999999996,C_000176,1558.13,1587.24,0,0,0.16761209837882896,-29.110000000000014,29.1099999999999,0,0.09783887339091857,0.898800120996202
2024-01-11 20:27:24,260,CASH_OUT,459.28,C_000097,5356.65,4897.37,M_000046,8.14,467.41999999999996,0,0,0.017853732769192308,-459.27999999999975,459.28,1,0.08572415144699636,0.9140891995557754
2024-01-11 21:14:36,261,PAYMENT,129.74,C_000010,1320.29,1190.55,M_000044,5690.29,5820.03,0,0,0.0819986629997672,-129.74,129.73999999999978,1,0.09819191850388637,0.9010512453738392
2024-01-11 22:27:48,262,DEBIT,317.77,C_000058,4811.31,4493.540000000001,C_000065,1438.42,1756.19,0,0,0.2773988064874787,-317.7699999999995,317.77,0,0.06603273687688448,0.9337594627112552
2024-01-11 23:13:00,262,TRANSFER,2082.9,C_000188,3095.45,1012.5499999999997,C_000031,2055.79,4138.6900000000005,0,0,0.10627380095677327,-2082.9,2082.9000000000005,0,0.6726735455117958,0.3270035040126596
2024-01-11 23:33:12,263,PAYMENT,269.39,C_000021,2340.5,2071.11,C_000132,23.39,292.78,0,0,0.1984959601401753,-269.3899999999999,269.39,0,0.1150501815075806,0.884522741832159
2024-01-12 00:07:24,264,DEBIT,79.9,C_000028,7703.76,7623.860000000001,M_000003,2032.36,2112.2599999999998,0,0,0.29984890512561646,-79.89999999999964,79.89999999999986,1,0.010370212699681755,0.9894999974042021
2024-01-12 01:18:36,264,PAYMENT,32.52,C_000034,2911.86,2879.34,M_000032,12912.4,12944.92,0,0,0.07892091415006235,-32.51999999999998,32.52000000000044,1,0.011164285272893308,0.9884924095219132
2024-01-12 01:20:48,265,CASH_OUT,149.18,C_000008,5119.9,4970.719999999999,M_000010,978.3,1127.48,0,0,0.17282426370434814,-149.1800000000003,149.18000000000006,1,0.029131597961295868,0.9706731238649455
2024-01-12 02:42:00,266,TRANSFER,687.16,C_000187,6037.52,5350.360000000001,C_000069,1509.66,2196.82,0,0,0.20893133781066395,-687.1599999999999,687.1600000000001,0,0.11379609573206678,0.8860383007756868
2024-01-12 02:44:12,267,DEBIT,10.27,C_000177,9293.98,9283.71,C_000158,3486.48,3496.75,0,0,0.04938817396962455,-10.270000000000437,10.269999999999982,0,0.0011048974822968956,0.9987875175632438
2024-01-12 03:55:24,267,PAYMENT,402.48,C_000079,2447.62,2045.1399999999999,C_000120,5058.85,5461.33,0,0,0.044601769108854626,-402.48,402.47999999999956,0,0.1643701350148247,0.8352214716860925
2024-01-12 04:40:36,268,CASH_IN,742.25,C_000145,6703.18,5960.93,C_000088,1620.72,2362.9700000000003,0,0,0.13689237349745198,-742.25,742.2500000000002,0,0.11071450945529505,0.8891363298718113
